ID,ANC_M,HANDSET,STATUT,CLASSE_CANAL,TARGET,FLAG_CHURN,SCORE_FORFAIT,PRED_FORFAIT,SEGMENT_FORFAIT,SCORE_CHURN,PRED_CHURN,RISQUE_CHURN,ACTION_RECOMMANDEE
C9329_667,267,4G,A,,1,0,0.5766708,1,Cible Potentielle,0.006337753,0,Risque Faible,NURTURING — pack Combo Voix+Data
C1956_584,266,4G,A,,0,0,0.5766708,1,Cible Potentielle,0.006337753,0,Risque Faible,NURTURING — pack Combo Voix+Data
C2777_656,266,4G,A,,1,0,0.5766708,1,Cible Potentielle,0.006337753,0,Risque Faible,NURTURING — pack Combo Voix+Data
C5155_625,269,4G,A,,0,0,0.5766708,1,Cible Potentielle,0.0062175523,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6971_540,266,4G,A,,0,0,0.5766708,1,Cible Potentielle,0.006337753,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6920_583,264,4G,A,,1,0,0.5766708,1,Cible Potentielle,0.006337753,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6641_532,265,4G,A,,0,0,0.5766708,1,Cible Potentielle,0.006337753,0,Risque Faible,NURTURING — pack Combo Voix+Data
C3505_703,276,4G,A,,0,0,0.5766679,1,Cible Potentielle,0.010143,0,Risque Faible,NURTURING — pack Combo Voix+Data
C8971_702,276,4G,A,,0,0,0.5766679,1,Cible Potentielle,0.010143,0,Risque Faible,NURTURING — pack Combo Voix+Data
C24605488,40,4G,A,Reseau direct,0,0,0.57666343,1,Cible Potentielle,0.0103912465,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6088_483,241,4G,A,,0,0,0.57664466,1,Cible Potentielle,0.0048938952,0,Risque Faible,NURTURING — pack Combo Voix+Data
C7314_259,250,4G,A,,1,0,0.57664466,1,Cible Potentielle,0.0048938952,0,Risque Faible,NURTURING — pack Combo Voix+Data
C19635837,32,4G,A,Reseau indirect,0,0,0.576597,1,Cible Potentielle,0.017414419,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C59165842,32,4G,A,Reseau indirect,0,0,0.576597,1,Cible Potentielle,0.017414419,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C54725854,32,4G,A,Reseau indirect,0,0,0.576597,1,Cible Potentielle,0.017414419,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C59715831,32,4G,A,Reseau indirect,1,0,0.576597,1,Cible Potentielle,0.017414419,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C17465841,32,4G,A,Reseau indirect,1,0,0.576597,1,Cible Potentielle,0.017414419,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C17426290,21,3G,A,Reseau direct,1,0,0.5765912,1,Cible Potentielle,0.028135419,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C33764910,56,5G,A,Reseau direct,0,0,0.5764814,1,Cible Potentielle,0.0076013934,0,Risque Faible,NURTURING — pack Combo Voix+Data
C0754_597,267,4G,A,,0,0,0.57647496,1,Cible Potentielle,0.007113011,0,Risque Faible,NURTURING — pack Combo Voix+Data
C4703_652,267,4G,A,,1,0,0.57647496,1,Cible Potentielle,0.007113011,0,Risque Faible,NURTURING — pack Combo Voix+Data
C14935299,45,4G,A,Reseau direct,0,0,0.57646716,1,Cible Potentielle,0.008038209,0,Risque Faible,NURTURING — pack Combo Voix+Data
C04315339,45,4G,A,Reseau direct,1,0,0.57646716,1,Cible Potentielle,0.008038209,0,Risque Faible,NURTURING — pack Combo Voix+Data
C27163302,102,4G,A,,1,0,0.57641816,1,Cible Potentielle,0.03077754,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C03594854,58,4G,A,Reseau direct,1,0,0.57638127,1,Cible Potentielle,0.014125494,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C76264852,58,4G,A,Reseau direct,0,0,0.57638127,1,Cible Potentielle,0.014125494,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C19496120,25,4G,A,Reseau indirect,0,0,0.57637084,1,Cible Potentielle,0.07095349,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C31076412,16,4G,A,Reseau indirect,0,0,0.5763638,1,Cible Potentielle,0.044206597,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C22033980,90,4G,A,,0,0,0.5763301,1,Cible Potentielle,0.0073021175,0,Risque Faible,NURTURING — pack Combo Voix+Data
C58106661,5,4G,A,Reseau indirect,0,0,0.57632506,1,Cible Potentielle,0.026687555,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C37876660,5,4G,A,Reseau indirect,0,0,0.57632506,1,Cible Potentielle,0.026687555,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C88291931,140,4G,A,,0,0,0.5762998,1,Cible Potentielle,0.0099690175,0,Risque Faible,NURTURING — pack Combo Voix+Data
C85955592,38,4G,A,Reseau direct,0,0,0.5762941,1,Cible Potentielle,0.011050701,0,Risque Faible,NURTURING — pack Combo Voix+Data
C60195535,39,4G,A,Reseau direct,0,0,0.5762941,1,Cible Potentielle,0.011453886,0,Risque Faible,NURTURING — pack Combo Voix+Data
C15475616,37,4G,A,Reseau direct,0,0,0.5762941,1,Cible Potentielle,0.011050701,0,Risque Faible,NURTURING — pack Combo Voix+Data
C88495546,39,4G,A,Reseau direct,1,0,0.5762941,1,Cible Potentielle,0.011453886,0,Risque Faible,NURTURING — pack Combo Voix+Data
C1111_527,256,4G,A,,0,0,0.576282,1,Cible Potentielle,0.0055486644,0,Risque Faible,NURTURING — pack Combo Voix+Data
C66526160,24,4G,A,Reseau indirect,0,0,0.57627755,1,Cible Potentielle,0.059200097,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C18285957,29,4G,A,Reseau direct,1,0,0.576243,1,Cible Potentielle,0.011001331,0,Risque Faible,NURTURING — pack Combo Voix+Data
C73965949,29,4G,A,Reseau direct,1,0,0.576243,1,Cible Potentielle,0.011001331,0,Risque Faible,NURTURING — pack Combo Voix+Data
C04941516,155,4G,A,,1,0,0.57622904,1,Cible Potentielle,0.0064651924,0,Risque Faible,NURTURING — pack Combo Voix+Data
C3312_648,214,4G,A,,0,0,0.57622266,1,Cible Potentielle,0.005193508,0,Risque Faible,NURTURING — pack Combo Voix+Data
C1295_658,215,4G,A,,0,0,0.57622266,1,Cible Potentielle,0.005193508,0,Risque Faible,NURTURING — pack Combo Voix+Data
C20803256,100,4G,A,,1,0,0.5761853,1,Cible Potentielle,0.011219671,0,Risque Faible,NURTURING — pack Combo Voix+Data
C28696704,3,2G,A,Reseau indirect,0,0,0.5761259,1,Cible Potentielle,0.02546362,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C41836479,13,4G,A,,1,0,0.57610095,1,Cible Potentielle,0.039561193,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C82516424,15,4G,A,,0,0,0.57610095,1,Cible Potentielle,0.026748748,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C37211903,140,4G,A,,1,0,0.5760956,1,Cible Potentielle,0.0063154898,0,Risque Faible,NURTURING — pack Combo Voix+Data
C52075045,52,4G,A,Reseau direct,0,0,0.57607967,1,Cible Potentielle,0.013699506,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C8840_905,183,5G,A,,0,0,0.57605356,1,Cible Potentielle,0.0070122005,0,Risque Faible,NURTURING — pack Combo Voix+Data
C46876706,3,4G,A,Reseau direct,0,0,0.57603884,1,Cible Potentielle,0.013017371,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C77706705,3,4G,A,Reseau direct,0,0,0.57603884,1,Cible Potentielle,0.013017371,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C32136717,3,3G,A,Reseau indirect,0,0,0.57603806,1,Cible Potentielle,0.029942181,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C02254554,67,3G,A,Reseau direct,0,0,0.5760306,1,Cible Potentielle,0.012344609,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C93115266,46,4G,A,Reseau direct,0,0,0.5759941,1,Cible Potentielle,0.011005804,0,Risque Faible,NURTURING — pack Combo Voix+Data
C23965276,46,4G,A,Reseau direct,0,0,0.5759941,1,Cible Potentielle,0.011005804,0,Risque Faible,NURTURING — pack Combo Voix+Data
C68965274,46,4G,A,Reseau direct,0,0,0.5759941,1,Cible Potentielle,0.011005804,0,Risque Faible,NURTURING — pack Combo Voix+Data
C32105279,46,4G,A,Reseau direct,1,0,0.5759941,1,Cible Potentielle,0.011005804,0,Risque Faible,NURTURING — pack Combo Voix+Data
C90725283,46,4G,A,Reseau direct,0,0,0.5759941,1,Cible Potentielle,0.00921219,0,Risque Faible,NURTURING — pack Combo Voix+Data
C62056437,15,4G,A,Reseau indirect,0,0,0.57597715,1,Cible Potentielle,0.0529161,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C36746490,13,4G,A,Reseau indirect,0,0,0.57597715,1,Cible Potentielle,0.06342346,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C06496456,14,4G,A,Reseau indirect,1,0,0.57597715,1,Cible Potentielle,0.06756109,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C54426430,15,4G,A,Reseau indirect,0,0,0.57597715,1,Cible Potentielle,0.0529161,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C14716488,13,4G,A,Reseau indirect,0,0,0.57597715,1,Cible Potentielle,0.07842728,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C14786402,16,4G,A,Reseau indirect,1,0,0.57597715,1,Cible Potentielle,0.06192668,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C07125152,49,4G,A,Reseau direct,0,0,0.57596564,1,Cible Potentielle,0.008382102,0,Risque Faible,NURTURING — pack Combo Voix+Data
C42485233,47,4G,A,Reseau direct,0,0,0.57596564,1,Cible Potentielle,0.008382102,0,Risque Faible,NURTURING — pack Combo Voix+Data
C07495027,52,4G,A,,0,0,0.5759065,1,Cible Potentielle,0.013735717,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C47445410,42,4G,A,Reseau direct,0,0,0.5759027,1,Cible Potentielle,0.009667175,0,Risque Faible,NURTURING — pack Combo Voix+Data
C90365459,41,4G,A,Reseau direct,1,0,0.5759027,1,Cible Potentielle,0.010792598,0,Risque Faible,NURTURING — pack Combo Voix+Data
C75285450,41,4G,A,Reseau direct,1,0,0.5759027,1,Cible Potentielle,0.010792598,0,Risque Faible,NURTURING — pack Combo Voix+Data
C86145422,42,4G,A,Reseau direct,1,0,0.5759027,1,Cible Potentielle,0.009667175,0,Risque Faible,NURTURING — pack Combo Voix+Data
C75395473,41,4G,A,Reseau direct,1,0,0.5759027,1,Cible Potentielle,0.010792598,0,Risque Faible,NURTURING — pack Combo Voix+Data
C52065364,44,4G,A,Reseau direct,0,0,0.5759027,1,Cible Potentielle,0.009506259,0,Risque Faible,NURTURING — pack Combo Voix+Data
C84105472,41,4G,A,Reseau direct,0,0,0.5759027,1,Cible Potentielle,0.010792598,0,Risque Faible,NURTURING — pack Combo Voix+Data
C64195361,44,4G,A,Reseau direct,0,0,0.5759027,1,Cible Potentielle,0.009506259,0,Risque Faible,NURTURING — pack Combo Voix+Data
C06174209,84,4G,A,Reseau direct,0,0,0.5758876,1,Cible Potentielle,0.0076962914,0,Risque Faible,NURTURING — pack Combo Voix+Data
C17144213,84,4G,A,Reseau direct,1,0,0.5758876,1,Cible Potentielle,0.0076962914,0,Risque Faible,NURTURING — pack Combo Voix+Data
C0536_710,276,4G,A,,1,0,0.5758237,1,Cible Potentielle,0.0070993053,0,Risque Faible,NURTURING — pack Combo Voix+Data
C11803481,95,4G,A,,1,0,0.5758186,1,Cible Potentielle,0.007194946,0,Risque Faible,NURTURING — pack Combo Voix+Data
C0068_658,298,4G,A,,1,0,0.57579,1,Cible Potentielle,0.00477789,0,Risque Faible,NURTURING — pack Combo Voix+Data
C9660_642,298,4G,A,,0,0,0.57579,1,Cible Potentielle,0.00477789,0,Risque Faible,NURTURING — pack Combo Voix+Data
C5863_669,298,4G,A,,0,0,0.57579,1,Cible Potentielle,0.00477789,0,Risque Faible,NURTURING — pack Combo Voix+Data
C95285443,42,4G,A,,0,0,0.5757863,1,Cible Potentielle,0.00648148,0,Risque Faible,NURTURING — pack Combo Voix+Data
C22494529,70,4G,A,Reseau direct,1,0,0.575781,1,Cible Potentielle,0.016933938,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C2662_537,274,4G,A,,0,0,0.5757657,1,Cible Potentielle,0.0061748563,0,Risque Faible,NURTURING — pack Combo Voix+Data
C75655422,42,4G,A,Reseau direct,0,0,0.575716,1,Cible Potentielle,0.00890906,0,Risque Faible,NURTURING — pack Combo Voix+Data
C51935350,44,4G,A,Reseau direct,1,0,0.575716,1,Cible Potentielle,0.008473481,0,Risque Faible,NURTURING — pack Combo Voix+Data
C93185452,41,4G,A,Reseau direct,0,0,0.575716,1,Cible Potentielle,0.009621426,0,Risque Faible,NURTURING — pack Combo Voix+Data
C55905346,44,4G,A,Reseau direct,1,0,0.575716,1,Cible Potentielle,0.008760651,0,Risque Faible,NURTURING — pack Combo Voix+Data
C99235364,44,4G,A,Reseau direct,0,0,0.575716,1,Cible Potentielle,0.008473481,0,Risque Faible,NURTURING — pack Combo Voix+Data
C94815406,42,4G,A,Reseau direct,0,0,0.575716,1,Cible Potentielle,0.00890906,0,Risque Faible,NURTURING — pack Combo Voix+Data
C46215390,43,4G,A,Reseau direct,1,0,0.575716,1,Cible Potentielle,0.008617067,0,Risque Faible,NURTURING — pack Combo Voix+Data
C29385454,41,4G,A,Reseau direct,0,0,0.575716,1,Cible Potentielle,0.009621426,0,Risque Faible,NURTURING — pack Combo Voix+Data
C65155347,44,4G,A,Reseau direct,1,0,0.575716,1,Cible Potentielle,0.008473481,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6035_375,224,4G,A,,0,0,0.5756319,1,Cible Potentielle,0.006834511,0,Risque Faible,NURTURING — pack Combo Voix+Data
C5379_624,290,4G,A,,0,0,0.57560956,1,Cible Potentielle,0.005650304,0,Risque Faible,NURTURING — pack Combo Voix+Data
C79905013,53,4G,A,Reseau direct,0,0,0.57560664,1,Cible Potentielle,0.0064301374,0,Risque Faible,NURTURING — pack Combo Voix+Data
C89454697,63,4G,A,Reseau indirect,0,0,0.575586,1,Cible Potentielle,0.009253567,0,Risque Faible,NURTURING — pack Combo Voix+Data
C83142503,115,4G,A,,0,0,0.575567,1,Cible Potentielle,0.008337576,0,Risque Faible,NURTURING — pack Combo Voix+Data
C8681_618,299,4G,A,,0,0,0.5755495,1,Cible Potentielle,0.00797024,0,Risque Faible,NURTURING — pack Combo Voix+Data
C62705634,37,4G,A,Reseau direct,0,0,0.5755447,1,Cible Potentielle,0.011050701,0,Risque Faible,NURTURING — pack Combo Voix+Data
C68575626,37,4G,A,Reseau direct,1,0,0.5755447,1,Cible Potentielle,0.011050701,0,Risque Faible,NURTURING — pack Combo Voix+Data
C08565639,37,4G,A,Reseau direct,0,0,0.5755447,1,Cible Potentielle,0.011050701,0,Risque Faible,NURTURING — pack Combo Voix+Data
C77084540,69,2G,A,Reseau direct,0,0,0.57554305,1,Cible Potentielle,0.010126564,0,Risque Faible,NURTURING — pack Combo Voix+Data
C32214575,66,2G,A,Reseau direct,1,0,0.57554305,1,Cible Potentielle,0.009285008,0,Risque Faible,NURTURING — pack Combo Voix+Data
C98394550,68,2G,A,Reseau direct,0,0,0.57554305,1,Cible Potentielle,0.010126564,0,Risque Faible,NURTURING — pack Combo Voix+Data
C66476699,4,2G,A,Reseau indirect,0,0,0.5754546,1,Cible Potentielle,0.046793334,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C9839_571,215,4G,A,,1,0,0.5754535,1,Cible Potentielle,0.00754557,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6524_635,206,4G,A,,1,0,0.5754535,1,Cible Potentielle,0.0070662135,0,Risque Faible,NURTURING — pack Combo Voix+Data
C15466643,6,2G,A,Reseau indirect,0,0,0.57544255,1,Cible Potentielle,0.049537934,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C98556641,6,2G,A,Reseau indirect,0,0,0.57544255,1,Cible Potentielle,0.049537934,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C2071_568,275,4G,A,,1,0,0.5753553,1,Cible Potentielle,0.0061748563,0,Risque Faible,NURTURING — pack Combo Voix+Data
C5846_649,281,4G,A,,0,0,0.5753553,1,Cible Potentielle,0.005650304,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6498_620,210,4G,A,,0,0,0.57532126,1,Cible Potentielle,0.0057169255,0,Risque Faible,NURTURING — pack Combo Voix+Data
C9768_614,214,4G,A,,0,0,0.57532126,1,Cible Potentielle,0.0061053094,0,Risque Faible,NURTURING — pack Combo Voix+Data
C8200_269,210,4G,A,,0,0,0.57532126,1,Cible Potentielle,0.0057169255,0,Risque Faible,NURTURING — pack Combo Voix+Data
C9610_635,293,,A,,0,0,0.5753107,1,Cible Potentielle,0.058539238,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C13625669,36,4G,A,Reseau direct,0,0,0.57524276,1,Cible Potentielle,0.009463723,0,Risque Faible,NURTURING — pack Combo Voix+Data
C9639_567,254,4G,A,,1,0,0.57522553,1,Cible Potentielle,0.007997227,0,Risque Faible,NURTURING — pack Combo Voix+Data
C83545344,44,4G,A,Reseau direct,1,0,0.5751209,1,Cible Potentielle,0.009506259,0,Risque Faible,NURTURING — pack Combo Voix+Data
C05456673,5,3G,A,Reseau indirect,0,0,0.5750947,1,Cible Potentielle,0.09041502,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C35184226,75,4G,A,Reseau direct,0,0,0.57508874,1,Cible Potentielle,0.008796969,0,Risque Faible,NURTURING — pack Combo Voix+Data
C41165435,42,4G,A,,0,0,0.5750472,1,Cible Potentielle,0.008379934,0,Risque Faible,NURTURING — pack Combo Voix+Data
C7018_454,244,4G,A,,0,0,0.575035,1,Cible Potentielle,0.0055486644,0,Risque Faible,NURTURING — pack Combo Voix+Data
C9472_405,247,4G,A,,1,0,0.575035,1,Cible Potentielle,0.0055486644,0,Risque Faible,NURTURING — pack Combo Voix+Data
C4098_490,246,4G,A,,0,0,0.575035,1,Cible Potentielle,0.0055486644,0,Risque Faible,NURTURING — pack Combo Voix+Data
C78724906,57,4G,A,Reseau direct,0,0,0.575035,1,Cible Potentielle,0.013876777,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C73434882,57,5G,A,Reseau direct,0,0,0.5749809,1,Cible Potentielle,0.025959257,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C18296662,5,4G,A,Reseau indirect,0,0,0.57492405,1,Cible Potentielle,0.03197435,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C24036672,5,4G,A,Reseau indirect,1,0,0.57492405,1,Cible Potentielle,0.03197435,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C38366669,5,4G,A,Reseau indirect,0,0,0.57492405,1,Cible Potentielle,0.03197435,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C04756662,5,4G,A,Reseau indirect,0,0,0.57492405,1,Cible Potentielle,0.03197435,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C8359_494,257,4G,A,,1,0,0.57486504,1,Cible Potentielle,0.0077014207,0,Risque Faible,NURTURING — pack Combo Voix+Data
C4477_464,262,4G,A,,1,0,0.57486504,1,Cible Potentielle,0.0077014207,0,Risque Faible,NURTURING — pack Combo Voix+Data
C0635_493,258,4G,A,,0,0,0.57486504,1,Cible Potentielle,0.0077014207,0,Risque Faible,NURTURING — pack Combo Voix+Data
C4479_500,260,4G,A,,0,0,0.57486504,1,Cible Potentielle,0.0077014207,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6866_511,260,4G,A,,0,0,0.57486504,1,Cible Potentielle,0.0077014207,0,Risque Faible,NURTURING — pack Combo Voix+Data
C1038_669,295,5G,A,,1,0,0.5748608,1,Cible Potentielle,0.005224084,0,Risque Faible,NURTURING — pack Combo Voix+Data
C80545535,39,4G,A,,0,0,0.5747729,1,Cible Potentielle,0.39909506,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C6279_579,253,4G,A,,0,0,0.57475066,1,Cible Potentielle,0.0056738206,0,Risque Faible,NURTURING — pack Combo Voix+Data
C9148_548,255,4G,A,,0,0,0.57475066,1,Cible Potentielle,0.0056738206,0,Risque Faible,NURTURING — pack Combo Voix+Data
C59605318,45,4G,A,Reseau direct,0,0,0.57472855,1,Cible Potentielle,0.008347162,0,Risque Faible,NURTURING — pack Combo Voix+Data
C97865331,45,4G,A,Reseau direct,0,0,0.57472855,1,Cible Potentielle,0.008347162,0,Risque Faible,NURTURING — pack Combo Voix+Data
C8686_625,285,4G,A,,0,0,0.57472503,1,Cible Potentielle,0.009037118,0,Risque Faible,NURTURING — pack Combo Voix+Data
C91266620,7,4G,A,,0,0,0.5746883,1,Cible Potentielle,0.018851202,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C1427_631,267,4G,A,,0,0,0.5746504,1,Cible Potentielle,0.0057600387,0,Risque Faible,NURTURING — pack Combo Voix+Data
C5534_563,265,4G,A,,1,0,0.5746504,1,Cible Potentielle,0.0057600387,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6900_509,260,4G,A,,0,0,0.5746504,1,Cible Potentielle,0.0055486644,0,Risque Faible,NURTURING — pack Combo Voix+Data
C9573_541,266,4G,A,,0,0,0.5746504,1,Cible Potentielle,0.0057600387,0,Risque Faible,NURTURING — pack Combo Voix+Data
C5867_583,265,4G,A,,0,0,0.5746504,1,Cible Potentielle,0.0057600387,0,Risque Faible,NURTURING — pack Combo Voix+Data
C3040_590,265,4G,A,,1,0,0.5746504,1,Cible Potentielle,0.0057600387,0,Risque Faible,NURTURING — pack Combo Voix+Data
C9145_611,267,4G,A,,1,0,0.5746504,1,Cible Potentielle,0.0057600387,0,Risque Faible,NURTURING — pack Combo Voix+Data
C7416_670,267,4G,A,,0,0,0.5746504,1,Cible Potentielle,0.0057600387,0,Risque Faible,NURTURING — pack Combo Voix+Data
C2830_611,267,4G,A,,0,0,0.5746504,1,Cible Potentielle,0.0057600387,0,Risque Faible,NURTURING — pack Combo Voix+Data
C3558_463,262,4G,A,,1,0,0.5746504,1,Cible Potentielle,0.0055486644,0,Risque Faible,NURTURING — pack Combo Voix+Data
C7002_555,263,4G,A,,1,0,0.5746504,1,Cible Potentielle,0.0057600387,0,Risque Faible,NURTURING — pack Combo Voix+Data
C0083_513,253,,A,,1,0,0.5746493,1,Cible Potentielle,0.060251534,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C22161996,136,4G,A,,0,0,0.57462895,1,Cible Potentielle,0.0121193025,0,Risque Moyen,NURTURING — pack Combo Voix+Data
C88324085,81,4G,A,Reseau indirect,1,0,0.5746132,1,Cible Potentielle,0.008764482,0,Risque Faible,NURTURING — pack Combo Voix+Data
C8100_663,283,4G,A,,0,0,0.57459575,1,Cible Potentielle,0.006494549,0,Risque Faible,NURTURING — pack Combo Voix+Data
C1126_659,282,4G,A,,0,0,0.57459575,1,Cible Potentielle,0.006494549,0,Risque Faible,NURTURING — pack Combo Voix+Data
C2043_465,256,4G,A,,0,0,0.5745683,1,Cible Potentielle,0.0077014207,0,Risque Faible,NURTURING — pack Combo Voix+Data
C9709_659,298,4G,A,,0,0,0.5744956,1,Cible Potentielle,0.0046413504,0,Risque Faible,NURTURING — pack Combo Voix+Data
C97966358,18,3G,A,Reseau indirect,1,0,0.5744348,1,Cible Potentielle,0.04730897,0,Risque Eleve,RETENTION URGENTE — appel proactif immédiat
C1999_721,233,4G,A,,0,0,0.57443225,1,Cible Potentielle,0.00754557,0,Risque Faible,NURTURING — pack Combo Voix+Data
C6245_350,226,4G,A,,1,0,0.57443225,1,Cible Potentielle,0.00754557,0,Risque Faible,NURTURING — pack Combo Voix+Data
