ID,ANC_M,HANDSET,STATUT,OFFRE_CAT,RECENCY,FREQUENCY,MONETARY,NB_RECH_TOT,MNT_MOY,R_SCORE,F_SCORE,M_SCORE,RFM_SCORE,RFM_SCORE_STR,SEGMENT_RFM,TARGET_DATA
C09991241,167,4G,A,Bonus,0.0,4.0,20.0,4.0,5.0,5,1,1,7,511,Nouveaux Clients,1
C59351242,169,4G,A,Bonus 900%,0.0,12.0,398.0,218.0,33.166666666666664,5,3,5,13,535,Clients Fidèles,1
C15381243,169,2G,A,Bonus 1500%,0.0,12.0,102.94,29.0,8.578333333333333,5,3,2,10,532,Clients Ordinaires,1
C16951246,167,4G,A,Bonus 900%,0.0,12.0,843.0,162.0,70.25,5,3,5,13,535,Clients Fidèles,1
C13291247,168,2G,A,Bonus,0.0,12.0,164.0,104.0,13.666666666666666,5,3,3,11,533,Clients Fidèles,0
C32901247,168,2G,A,Bonus 900%,0.0,12.0,259.0,259.0,21.583333333333332,5,3,4,12,534,Clients Fidèles,0
C48221247,168,4G,A,Bonus 1500%,0.0,12.0,180.0,36.0,15.0,5,3,3,11,533,Clients Fidèles,1
C50461247,166,4G,A,Bonus 900%,0.0,12.0,179.0,155.0,14.916666666666666,5,3,3,11,533,Clients Fidèles,1
C84201249,162,2G,A,Bonus,0.0,12.0,499.0,183.0,41.583333333333336,5,3,5,13,535,Clients Fidèles,1
C84681249,167,3G,A,Standard,1.0,7.0,45.0,9.0,6.428571428571429,1,1,1,3,111,Clients Perdus,0
C92391250,166,4G,A,Bonus 1500%,0.0,12.0,357.4,72.0,29.78333333333333,5,3,4,12,534,Clients Fidèles,0
C60541251,166,3G,A,Bonus 900%,0.0,12.0,128.0,120.0,10.666666666666666,5,3,2,10,532,Clients Ordinaires,1
C6014_125,193,4G,A,Bonus 1000%,0.0,12.0,526.0,174.0,43.833333333333336,5,3,5,13,535,Clients Fidèles,1
C6451_125,203,4G,A,Bonus 1500%,0.0,12.0,625.0,129.0,52.083333333333336,5,3,5,13,535,Clients Fidèles,1
C92611261,170,4G,A,Standard,1.0,4.0,20.0,4.0,5.0,1,1,1,3,111,Clients Perdus,0
C2556_126,193,4G,A,Standard,0.0,12.0,161.0,33.0,13.416666666666666,5,3,3,11,533,Clients Fidèles,1
C2716_127,194,2G,A,Bonus 1000%,0.0,12.0,1072.0,230.0,89.33333333333333,5,3,5,13,535,Clients Fidèles,0
C6689_127,192,2G,A,Bonus,0.0,6.0,30.0,6.0,5.0,5,1,1,7,511,Nouveaux Clients,0
C7530_127,193,4G,A,Bonus 1500%,0.0,10.0,365.0,35.0,36.5,5,2,4,11,524,Nouveaux Clients,1
C9260_127,197,4G,A,Bonus 900%,0.0,12.0,504.0,118.0,42.0,5,3,5,13,535,Clients Fidèles,1
C3799_128,195,4G,A,Bonus 1500%,0.0,12.0,242.0,86.0,20.166666666666668,5,3,4,12,534,Clients Fidèles,1
C63181284,154,4G,A,Bonus 1500%,0.0,12.0,624.0,276.0,52.0,5,3,5,13,535,Clients Fidèles,1
C75671285,166,3G,A,Bonus 900%,0.0,6.0,20.0,8.0,3.3333333333333335,5,1,1,7,511,Nouveaux Clients,1
C85421285,167,2G,A,Bonus 1000%,0.0,12.0,374.0,114.0,31.166666666666668,5,3,4,12,534,Clients Fidèles,1
C14571286,164,2G,A,Bonus 1500%,0.0,12.0,277.0,69.0,23.083333333333332,5,3,4,12,534,Clients Fidèles,1
C38501286,166,2G,A,Bonus 1500%,0.0,12.0,155.0,151.0,12.916666666666666,5,3,3,11,533,Clients Fidèles,0
C21501287,165,2G,A,Bonus,0.0,12.0,122.0,110.0,10.166666666666666,5,3,2,10,532,Clients Ordinaires,1
C90861290,170,4G,A,Standard,4.0,5.0,25.0,5.0,5.0,1,1,1,3,111,Clients Perdus,1
C45851292,167,4G,A,Bonus 300%,0.0,12.0,366.0,106.0,30.5,5,3,4,12,534,Clients Fidèles,1
C75681293,163,4G,A,Standard,1.0,5.0,126.0,11.0,25.2,1,1,2,4,112,Clients Perdus,0
C06851297,165,2G,A,Standard,0.0,12.0,396.0,84.0,33.0,5,3,5,13,535,Clients Fidèles,0
C24121297,164,4G,A,Bonus,0.0,12.0,1011.0,206.0,84.25,5,3,5,13,535,Clients Fidèles,1
C86291297,165,4G,A,Standard,0.0,9.0,78.0,22.0,8.666666666666666,5,2,2,9,522,Nouveaux Clients,1
C26491299,164,4G,A,Bonus 300%,0.0,12.0,1147.0,159.0,95.58333333333333,5,3,5,13,535,Clients Fidèles,1
C65351299,163,4G,A,Bonus,0.0,8.0,165.0,69.0,20.625,5,2,3,10,523,Nouveaux Clients,1
C67461299,163,2G,A,Bonus,0.0,10.0,84.4,29.0,8.440000000000001,5,2,2,9,522,Nouveaux Clients,0
C03911300,158,4G,A,Standard,0.0,12.0,169.0,69.0,14.083333333333334,5,3,3,11,533,Clients Fidèles,0
C0562_130,194,2G,A,Bonus 1500%,0.0,12.0,53.0,53.0,4.416666666666667,5,3,1,9,531,Clients Ordinaires,0
C38191301,165,4G,A,Standard,0.0,10.0,110.0,22.0,11.0,5,2,2,9,522,Nouveaux Clients,1
C67381301,165,2G,A,Bonus,0.0,12.0,705.0,141.0,58.75,5,3,5,13,535,Clients Fidèles,1
C91791301,164,4G,A,Bonus 300%,0.0,12.0,74.0,42.0,6.166666666666667,5,3,2,10,532,Clients Ordinaires,1
C60571302,165,3G,A,Standard,0.0,6.0,35.0,7.0,5.833333333333333,5,1,1,7,511,Nouveaux Clients,0
C29111303,164,4G,A,Standard,1.0,7.0,186.0,10.0,26.571428571428573,1,1,3,5,113,Clients Perdus,1
C77391303,165,4G,A,Bonus,0.0,12.0,230.42000000000002,121.0,19.201666666666668,5,3,4,12,534,Clients Fidèles,1
C27651304,163,4G,A,Standard,0.0,12.0,135.0,35.0,11.25,5,3,3,11,533,Clients Fidèles,1
C53651305,163,2G,A,Bonus,0.0,12.0,618.0,142.0,51.5,5,3,5,13,535,Clients Fidèles,0
C78161305,163,4G,A,Standard,0.0,12.0,107.7,23.0,8.975,5,3,2,10,532,Clients Ordinaires,1
